Trace,Signal Power (dBm),Noise Floor (dBm),SNR (dB),Edge Frequency Avg (Hz),Condition
Trace_048.csv,-70.27644537,-95.63062147,25.3541761,467574920.1,Gaussian
Trace_049.csv,-68.14687758,-95.1100565,26.96317892,467579150.3,Gaussian
Trace_050.csv,-68.66745308,-95.02446328,26.35701019,467566459.9,Gaussian
Trace_051.csv,-69.9822179,-95.34519774,25.36297984,467566459.9,Gaussian
Trace_052.csv,-69.25685752,-95.33299435,26.07613683,467557999.7,Gaussian
Trace_053.csv,-68.50096,-95.00644068,26.50548068,467553769.5,Gaussian
Trace_054.csv,-67.53579501,-94.86011299,27.32431799,467545309.3,Gaussian
Trace_055.csv,-69.10056452,-95.39338983,26.29282531,467562229.8,Gaussian
Trace_056.csv,-68.7805277,-95.35050847,26.56998077,467536849.1,Gaussian
Trace_057.csv,-69.01949198,-95.58949153,26.56999955,467562229.8,Gaussian
Trace_058.csv,-69.79031788,-95.35180791,25.56149003,467481857.5,Gaussian
Trace_059.csv,-69.10541562,-95.26632768,26.16091207,467541079.2,Gaussian
Trace_060.csv,-69.32975577,-95.45508475,26.12532898,467583380.4,Gaussian
Trace_061.csv,-70.30723036,-95.48542373,25.17819337,467557999.7,Gaussian
Trace_062.csv,-67.45737127,-95.46355932,28.00618805,467562229.8,Gaussian
Trace_063.csv,-70.25074753,-95.5280226,25.27727507,467557999.7,Gaussian
Trace_064.csv,-69.8992328,-95.56711864,25.66788584,467549539.4,Gaussian
Trace_065.csv,-69.00366577,-95.52350282,26.51983706,467562229.8,Gaussian
Trace_066.csv,-67.54607242,-95.25310734,27.70703492,467557999.7,Gaussian
Trace_067.csv,-68.65655807,-95.2,26.54344193,467553769.5,Gaussian
Trace_068.csv,-70.37649733,-95.55615819,25.17966087,467541079.2,Gaussian
Trace_069.csv,-68.89701429,-95.21135593,26.31434165,467528388.8,Gaussian
Trace_070.csv,-69.05214092,-95.22576271,26.17362179,467570690,Gaussian
Trace_071.csv,-70.80017356,-95.67338983,24.87321627,467549539.4,Gaussian
Trace_072.csv,-69.76682256,-95.48864407,25.72182151,467549539.4,Gaussian
Trace_073.csv,-67.91340342,-95.32785311,27.41444969,467553769.5,Gaussian
Trace_074.csv,-70.40122555,-95.57717514,25.17594959,467583380.4,Gaussian
Trace_075.csv,-68.19382667,-95.37615819,27.18233153,467570690,Gaussian
Trace_076.csv,-68.26749671,-95.29960452,27.03210781,467545309.3,Gaussian
Trace_077.csv,-67.81919312,-95.0440113,27.22481818,467557999.7,Gaussian
Trace_078.csv,-67.69401606,-94.80847458,27.11445851,467528388.8,Gaussian
Trace_079.csv,-68.69375489,-95.07706215,26.38330726,467545309.3,Gaussian
Trace_080.csv,-68.68472776,-95.30242938,26.61770162,467562229.8,Gaussian
Trace_081.csv,-68.14975936,-95.28225989,27.13250053,467570690,Gaussian
Trace_082.csv,-68.17101488,-95.25655367,27.08553879,467536849.1,Gaussian
Trace_083.csv,-69.89029006,-95.83067797,25.94038791,467562229.8,Gaussian
Trace_084.csv,-69.06254098,-95.62632768,26.5637867,467541079.2,Gaussian
Trace_085.csv,-68.15752343,-95.33457627,27.17705284,467549539.4,Gaussian
Trace_086.csv,-70.00478378,-95.31440678,25.309623,467553769.5,Gaussian
Trace_087.csv,-70.38427211,-95.49559322,25.11132111,467574920.1,Gaussian
Trace_088.csv,-69.8650672,-95.33118644,25.46611924,467570690,Gaussian
Trace_089.csv,-68.29794655,-95.3799435,27.08199695,467536849,Gaussian
Trace_090.csv,-70.21357052,-95.83542373,25.62185321,467536849,Gaussian
Trace_091.csv,-69.54019126,-95.73836158,26.19817033,467536849,Gaussian
Trace_092.csv,-70.24406685,-95.25983051,25.01576366,467557999.6,Gaussian
Trace_093.csv,-69.55541029,-95.70587571,26.15046541,467536849,Gaussian
Trace_094.csv,-69.75957031,-95.38864407,25.62907376,467553769.5,Gaussian
Trace_095.csv,-67.44239658,-95.25446328,27.8120667,467528388.9,Gaussian
Trace_096.csv,-68.79753804,-95.6560452,26.85850716,467570690,Gaussian
Trace_097.csv,-69.26834278,-95.14457627,25.87623349,467549539.4,Gaussian
Trace_098.csv,-69.00394602,-95.36418079,26.36023478,467574920.2,Gaussian
Trace_099.csv,-69.71493861,-95.35050847,25.63556987,467545309.3,Gaussian
Trace_100.csv,-69.05919028,-95.28163842,26.22244813,467549539.4,Gaussian
