Trace,Signal Power (dBm),Noise Floor (dBm),SNR (dB),Edge Frequency Avg (Hz),Condition
Trace_031.csv,-85.44606667,-96.3639548,10.91788814,467566459.9,Clear
Trace_032.csv,-85.32008772,-96.09016949,10.77008177,467562229.8,Clear
Trace_033.csv,-84.18133094,-96.00011299,11.81878206,467566459.9,Clear
Trace_034.csv,-85.27543058,-96.23638418,10.9609536,467566459.9,Clear
Trace_035.csv,-85.2780651,-96.22118644,10.94312134,467566459.9,Clear
Trace_036.csv,-85.69906511,-96.36073446,10.66166935,467566459.9,Clear
Trace_037.csv,-85.27659218,-96.31096045,11.03436827,467557999.7,Clear
Trace_038.csv,-84.9855,-96.13542373,11.14992373,467562229.8,Clear
Trace_039.csv,-85.51778547,-96.13344633,10.61566086,467566459.9,Clear
Trace_040.csv,-85.41319398,-96.19028249,10.77708851,467566459.9,Clear
Trace_041.csv,-85.45112026,-96.48248588,11.03136561,467557999.7,Clear
Trace_042.csv,-84.98698246,-96.15248588,11.16550342,467566459.9,Clear
Trace_043.csv,-85.06181388,-96.22050847,11.15869459,467557999.7,Clear
Trace_044.csv,-84.93734082,-96.21237288,11.27503206,467566459.9,Clear
Trace_045.csv,-85.30758958,-96.26548023,10.95789065,467566459.9,Clear
Trace_046.csv,-85.48148829,-96.45728814,10.97579984,467566459.9,Clear
Trace_047.csv,-85.15378333,-96.48903955,11.33525621,467566459.9,Clear
Trace_048.csv,-84.81306859,-96.03429379,11.22122519,467557999.7,Clear
Trace_049.csv,-85.63756993,-96.3040678,10.66649787,467566459.9,Clear
Trace_050.csv,-85.91630645,-96.47632768,10.56002123,467562229.8,Clear
Trace_051.csv,-85.77609797,-96.47508475,10.69898677,467557999.7,Clear
Trace_052.csv,-85.24447038,-96.3359887,11.09151832,467557999.7,Clear
Trace_053.csv,-85.18565217,-96.32960452,11.14395235,467562229.8,Clear
Trace_054.csv,-85.10857394,-96.20514124,11.0965673,467562229.8,Clear
Trace_055.csv,-85.01160684,-96.07259887,11.06099203,467566459.9,Clear
Trace_056.csv,-84.98943709,-96.15016949,11.16073241,467566459.9,Clear
Trace_057.csv,-84.84795812,-96.02457627,11.17661816,467557999.7,Clear
Trace_058.csv,-85.40508333,-96.41734463,11.0122613,467557999.7,Clear
Trace_059.csv,-85.04583893,-96.06446328,11.01862435,467562229.8,Clear
Trace_060.csv,-85.13994863,-96.13028249,10.99033386,467562229.8,Clear
Trace_061.csv,-85.95860759,-96.60920904,10.65060144,467562229.8,Clear
Trace_062.csv,-85.22362007,-96.08644068,10.86282061,467566459.9,Clear
Trace_063.csv,-85.2527451,-96.20310734,10.95036225,467562229.8,Clear
Trace_064.csv,-85.18787234,-96.11101695,10.92314461,467557999.7,Clear
Trace_065.csv,-85.61326765,-96.46903955,10.8557719,467562229.8,Clear
Trace_066.csv,-85.6783779,-96.26932203,10.59094414,467566459.9,Clear
Trace_067.csv,-85.48974446,-96.38728814,10.89754367,467566459.9,Clear
Trace_068.csv,-85.38382129,-96.26152542,10.87770413,467562229.8,Clear
Trace_069.csv,-85.61723368,-96.16983051,10.55259683,467557999.7,Clear
Trace_070.csv,-85.34998175,-96.26519774,10.91521599,467562229.8,Clear
Trace_071.csv,-85.46354237,-96.22418079,10.76063842,467562229.8,Clear
Trace_072.csv,-85.33218861,-96.31367232,10.9814837,467566459.9,Clear
Trace_073.csv,-85.52286942,-96.21757062,10.69470121,467566459.9,Clear
Trace_074.csv,-84.97420849,-95.93960452,10.96539603,467566459.9,Clear
Trace_075.csv,-85.06007313,-96.31627119,11.25619806,467566459.9,Clear
Trace_076.csv,-85.04945133,-95.90067797,10.85122664,467566459.9,Clear
Trace_077.csv,-85.39340792,-96.30372881,10.9103209,467566459.9,Clear
Trace_078.csv,-85.26175503,-95.96677966,10.70502463,467566459.9,Clear
Trace_079.csv,-85.51517483,-96.21559322,10.7004184,467557999.7,Clear
Trace_080.csv,-85.15142105,-96.3,11.14857895,467566459.9,Clear
Trace_081.csv,-84.86507965,-95.88502825,11.0199486,467557999.7,Clear
Trace_082.csv,-85.36020033,-96.29564972,10.93544938,467557999.7,Clear
Trace_083.csv,-85.33321549,-96.24440678,10.91119129,467557999.7,Clear
Trace_084.csv,-85.22342199,-96.09485876,10.87143677,467566459.9,Clear
Trace_085.csv,-84.78922242,-96.12621469,11.33699227,467562229.8,Clear
Trace_086.csv,-85.47615385,-96.32903955,10.8528857,467566459.9,Clear
Trace_087.csv,-85.39949301,-96.20745763,10.80796462,467557999.7,Clear
Trace_088.csv,-85.00036166,-96.22220339,11.22184173,467566459.9,Clear
Trace_089.csv,-84.80018293,-96.10468927,11.30450634,467566459.9,Clear
Trace_090.csv,-85.42798347,-96.41745763,10.98947416,467566459.9,Clear
Trace_091.csv,-84.78305499,-96.05497175,11.27191676,467566459.9,Clear
Trace_092.csv,-85.52335727,-96.4479096,10.92455233,467566459.9,Clear
Trace_093.csv,-85.26599309,-96.23983051,10.97383742,467557999.7,Clear
Trace_094.csv,-85.12618629,-96.02677966,10.90059337,467566459.9,Clear
Trace_095.csv,-85.05238779,-96.20310734,11.15071955,467566459.9,Clear
Trace_096.csv,-85.2574141,-96.19022599,10.93281188,467557999.7,Clear
Trace_097.csv,-85.43865854,-96.27943503,10.84077649,467566459.9,Clear
Trace_098.csv,-84.89069903,-96.0340678,11.14336877,467566459.9,Clear
Trace_099.csv,-85.70360215,-96.25146893,10.54786678,467557999.7,Clear
Trace_100.csv,-85.44024867,-96.20293785,10.76268919,467566459.9,Clear
Trace_001.csv,-73.21630282,-82.08740113,8.871098313,467557999.7,SingleTone
Trace_002.csv,-80.66845619,-94.08508475,13.41662856,467562229.8,SingleTone
Trace_003.csv,-80.58364943,-93.80841808,13.22476865,467566459.9,SingleTone
Trace_004.csv,-80.82372414,-93.97745763,13.15373349,467570690,SingleTone
Trace_005.csv,-80.55247059,-93.74536723,13.19289664,467562229.8,SingleTone
Trace_006.csv,-80.39040166,-93.77067797,13.3802763,467570690,SingleTone
Trace_007.csv,-81.18943989,-94.14570621,12.95626632,467562229.8,SingleTone
Trace_008.csv,-80.79349081,-93.7779661,12.98447529,467570690,SingleTone
Trace_009.csv,-80.56146341,-93.61909605,13.05763263,467562229.8,SingleTone
Trace_010.csv,-80.83063599,-93.9920904,13.1614544,467562229.8,SingleTone
Trace_011.csv,-80.94235616,-93.76468927,12.8223331,467557999.7,SingleTone
Trace_012.csv,-81.26767347,-93.88898305,12.62130958,467562229.8,SingleTone
Trace_013.csv,-81.23072193,-93.92090395,12.69018203,467566459.9,SingleTone
Trace_014.csv,-81.04929088,-94.22858757,13.17929669,467557999.7,SingleTone
Trace_015.csv,-80.84695279,-93.90751412,13.06056133,467566459.9,SingleTone
Trace_016.csv,-80.52566319,-93.7439548,13.21829161,467562229.8,SingleTone
Trace_017.csv,-81.40069799,-94.1280791,12.72738111,467562229.8,SingleTone
Trace_018.csv,-80.79698347,-94.08711864,13.29013517,467562229.8,SingleTone
Trace_019.csv,-81.03678161,-94.02355932,12.98677771,467562229.8,SingleTone
Trace_020.csv,-81.07954856,-94.24039548,13.16084692,467566459.9,SingleTone
Trace_021.csv,-80.65237288,-93.80079096,13.14841808,467557999.7,SingleTone
Trace_022.csv,-81.05683562,-93.90711864,12.85028303,467562229.8,SingleTone
Trace_023.csv,-80.98875332,-93.97542373,12.98667041,467566459.9,SingleTone
Trace_024.csv,-80.94356643,-93.70440678,12.76084035,467562229.8,SingleTone
Trace_025.csv,-80.84238223,-94.07333333,13.2309511,467562229.8,SingleTone
Trace_026.csv,-80.68466284,-93.81757062,13.13290778,467566459.9,SingleTone
Trace_027.csv,-81.01738441,-93.90542373,12.88803932,467562229.8,SingleTone
Trace_028.csv,-81.25399723,-94.15033898,12.89634175,467562229.8,SingleTone
Trace_029.csv,-80.81941176,-93.87666667,13.0572549,467566459.9,SingleTone
Trace_030.csv,-81.22615922,-94.01265537,12.78649615,467562229.8,SingleTone
Trace_031.csv,-81.1483288,-94.14084746,12.99251865,467574920.1,SingleTone
Trace_032.csv,-80.8630086,-93.94056497,13.07755638,467562229.8,SingleTone
Trace_033.csv,-81.10984743,-94.05898305,12.94913562,467562229.8,SingleTone
Trace_034.csv,-80.76292818,-93.66271186,12.89978369,467566459.9,SingleTone
Trace_035.csv,-81.16428775,-94.09220339,12.92791564,467557999.7,SingleTone
Trace_036.csv,-81.01038621,-94.06237288,13.05198667,467566459.9,SingleTone
Trace_037.csv,-81.06772414,-94.09576271,13.02803857,467566459.9,SingleTone
Trace_038.csv,-81.0053112,-93.97039548,12.96508428,467557999.7,SingleTone
Trace_039.csv,-80.95513437,-93.57299435,12.61785998,467557999.7,SingleTone
Trace_040.csv,-81.14765867,-94.37508475,13.22742607,467570690,SingleTone
Trace_041.csv,-81.10563459,-94.11079096,13.00515637,467557999.7,SingleTone
Trace_042.csv,-80.93181311,-94.10971751,13.1779044,467562229.8,SingleTone
Trace_043.csv,-80.91953992,-93.73508475,12.81554483,467566459.9,SingleTone
Trace_044.csv,-81.23489569,-94.17677966,12.94188397,467557999.7,SingleTone
Trace_045.csv,-80.92877874,-93.99254237,13.06376364,467566459.9,SingleTone
Trace_046.csv,-80.64904971,-93.69677966,13.04772995,467566459.9,SingleTone
Trace_047.csv,-80.84374121,-93.75079096,12.90704975,467566459.9,SingleTone
Trace_048.csv,-80.3963623,-93.22638418,12.83002188,467557999.7,SingleTone
Trace_049.csv,-80.97707977,-93.87214689,12.89506712,467562229.8,SingleTone
Trace_050.csv,-80.90083333,-93.76785311,12.86701977,467557999.7,SingleTone
Trace_051.csv,-80.89755245,-93.88745763,12.98990518,467566459.9,SingleTone
Trace_052.csv,-81.32225981,-94.14372881,12.821469,467566459.9,SingleTone
Trace_053.csv,-80.7621831,-93.68079096,12.91860786,467557999.7,SingleTone
Trace_054.csv,-80.87,-93.59158192,12.72158192,467566459.9,SingleTone
Trace_055.csv,-81.1384253,-93.64717514,12.50874984,467566459.9,SingleTone
Trace_056.csv,-81.15076177,-94.03333333,12.88257156,467562229.8,SingleTone
Trace_057.csv,-80.76445545,-93.5379661,12.77351066,467574920.1,SingleTone
Trace_058.csv,-81.00640916,-93.73830508,12.73189593,467566459.9,SingleTone
Trace_059.csv,-81.27562244,-94.20858757,12.93296514,467566459.9,SingleTone
Trace_060.csv,-80.40125364,-93.07378531,12.67253167,467557999.7,SingleTone
Trace_061.csv,-81.09525281,-93.92836158,12.83310877,467566459.9,SingleTone
Trace_062.csv,-81.06354483,-93.71943503,12.6558902,467553769.5,SingleTone
Trace_063.csv,-80.87270774,-93.57457627,12.70186853,467570690,SingleTone
Trace_064.csv,-81.03906456,-93.71220339,12.67313883,467562229.8,SingleTone
Trace_065.csv,-81.1030137,-93.7039548,12.6009411,467553769.5,SingleTone
Trace_066.csv,-80.99623448,-93.97717514,12.98094066,467566459.9,SingleTone
Trace_067.csv,-80.87521924,-93.87350282,12.99828359,467562229.8,SingleTone
Trace_068.csv,-81.05312321,-94.02056497,12.96744176,467557999.7,SingleTone
Trace_069.csv,-80.62278761,-93.75429379,13.13150617,467557999.7,SingleTone
Trace_070.csv,-81.07117647,-94.01124294,12.94006647,467566459.9,SingleTone
Trace_071.csv,-80.68120301,-93.78559322,13.10439021,467557999.7,SingleTone
Trace_072.csv,-80.73552989,-94.0160452,13.28051531,467557999.7,SingleTone
Trace_073.csv,-80.7224611,-94.00429379,13.28183268,467574920.1,SingleTone
Trace_074.csv,-80.78334298,-93.89553672,13.11219374,467557999.7,SingleTone
Trace_075.csv,-81.55968085,-94.32757062,12.76788977,467562229.8,SingleTone
Trace_076.csv,-80.88303324,-93.81751412,12.93448088,467566459.9,SingleTone
Trace_077.csv,-81.29604457,-94.07536723,12.77932266,467562229.8,SingleTone
Trace_078.csv,-80.87204906,-94.07757062,13.20552156,467566459.9,SingleTone
Trace_079.csv,-81.18709934,-94.16853107,12.98143174,467549539.4,SingleTone
Trace_080.csv,-81.10291248,-94.31892655,13.21601407,467566459.9,SingleTone
Trace_081.csv,-80.99146685,-94.18677966,13.19531281,467557999.7,SingleTone
Trace_082.csv,-81.10300699,-94.05045198,12.94744498,467562229.8,SingleTone
Trace_083.csv,-81.30701613,-94.44954802,13.14253189,467562229.8,SingleTone
Trace_084.csv,-80.73745042,-94.05412429,13.31667387,467557999.7,SingleTone
Trace_085.csv,-81.10727403,-94.09971751,12.99244348,467570690,SingleTone
Trace_086.csv,-80.93823695,-93.85553672,12.91729977,467562229.8,SingleTone
Trace_087.csv,-80.91031856,-94.03621469,13.12589613,467566459.9,SingleTone
Trace_088.csv,-80.97349501,-94.14926554,13.17577053,467562229.8,SingleTone
Trace_089.csv,-80.77853067,-93.7780791,12.99954843,467566459.9,SingleTone
Trace_090.csv,-81.06744799,-94.11768362,13.05023563,467557999.7,SingleTone
Trace_091.csv,-80.92272981,-94.20988701,13.2871572,467566459.9,SingleTone
Trace_092.csv,-81.01087989,-94.12909605,13.11821616,467566459.9,SingleTone
Trace_093.csv,-80.42806818,-93.85090395,13.42283577,467562229.8,SingleTone
Trace_094.csv,-80.70351003,-93.9099435,13.20643347,467570690,SingleTone
Trace_095.csv,-80.92758087,-94.12141243,13.19383156,467562229.8,SingleTone
Trace_096.csv,-80.81387464,-93.90932203,13.09544739,467566459.9,SingleTone
Trace_097.csv,-80.87026012,-94.07225989,13.20199977,467557999.7,SingleTone
Trace_098.csv,-80.63507102,-93.8699435,13.23487248,467557999.7,SingleTone
Trace_099.csv,-81.01306834,-93.96610169,12.95303335,467557999.7,SingleTone
Trace_100.csv,-80.48933333,-93.71175141,13.22241808,467557999.7,SingleTone
Trace_001.csv,-72.49808402,-82.90152542,10.40344141,467562229.8,SingleTone
Trace_002.csv,-79.88751734,-93.39237288,13.50485554,467566459.9,SingleTone
Trace_003.csv,-79.94930041,-93.77491525,13.82561484,467570690,SingleTone
Trace_004.csv,-80.30252276,-93.58768362,13.28516086,467557999.7,SingleTone
Trace_005.csv,-79.51090014,-93.28033898,13.76943884,467562229.8,SingleTone
Trace_006.csv,-79.86693657,-93.20265537,13.3357188,467562229.8,SingleTone
Trace_007.csv,-79.99327027,-93.35740113,13.36413086,467562229.8,SingleTone
Trace_008.csv,-79.8965493,-93.59135593,13.69480664,467566459.9,SingleTone
Trace_009.csv,-80.37931964,-93.72463277,13.34531313,467570690,SingleTone
Trace_010.csv,-79.83828338,-93.51751412,13.67923075,467553769.5,SingleTone
Trace_011.csv,-79.76928571,-93.48615819,13.71687248,467562229.8,SingleTone
Trace_012.csv,-79.54473761,-93.23062147,13.68588386,467557999.7,SingleTone
Trace_013.csv,-80.10513333,-93.89903955,13.79390621,467553769.5,SingleTone
Trace_014.csv,-79.90153953,-93.55327684,13.65173731,467562229.8,SingleTone
Trace_015.csv,-79.97282967,-93.57,13.59717033,467557999.7,SingleTone
Trace_016.csv,-79.9107113,-93.39937853,13.48866723,467562229.8,SingleTone
Trace_017.csv,-79.89674189,-93.59146893,13.69472704,467557999.7,SingleTone
Trace_018.csv,-79.81506173,-93.33039548,13.51533375,467557999.7,SingleTone
Trace_019.csv,-80.13708844,-93.55079096,13.41370253,467562229.8,SingleTone
Trace_020.csv,-80.07475661,-93.66112994,13.58637334,467566459.9,SingleTone
Trace_021.csv,-80.03586777,-93.69372881,13.65786104,467553769.5,SingleTone
Trace_022.csv,-79.82638298,-93.4780791,13.65169612,467566459.9,SingleTone
Trace_023.csv,-80.14268775,-93.52344633,13.38075858,467562229.8,SingleTone
Trace_024.csv,-79.67083562,-93.30864407,13.63780845,467553769.5,SingleTone
Trace_025.csv,-79.88776139,-93.3020339,13.4142725,467570690,SingleTone
Trace_026.csv,-79.59544582,-93.15683616,13.56139034,467566459.9,SingleTone
Trace_027.csv,-79.53444444,-93.25265537,13.71821092,467557999.7,SingleTone
Trace_028.csv,-79.80852982,-93.23649718,13.42796736,467562229.8,SingleTone
Trace_029.csv,-79.88845304,-93.37683616,13.48838312,467566459.9,SingleTone
Trace_030.csv,-80.02325203,-93.65067797,13.62742593,467566459.9,SingleTone
Trace_031.csv,-79.6971159,-93.43067797,13.73356206,467557999.7,SingleTone
Trace_032.csv,-79.88202429,-93.57175141,13.68972712,467566459.9,SingleTone
Trace_033.csv,-80.10080107,-93.5919209,13.49111984,467562229.8,SingleTone
Trace_034.csv,-79.90366985,-93.41016949,13.50649964,467566459.9,SingleTone
Trace_035.csv,-80.07026667,-93.64423729,13.57397062,467570690,SingleTone
Trace_036.csv,-79.5141841,-93.12740113,13.61321703,467557999.7,SingleTone
Trace_037.csv,-79.98736772,-93.44028249,13.45291476,467562229.8,SingleTone
Trace_038.csv,-79.94215818,-93.55011299,13.60795482,467562229.8,SingleTone
Trace_039.csv,-80.11856563,-93.6300565,13.51149087,467557999.7,SingleTone
Trace_040.csv,-79.83184874,-93.24502825,13.41317951,467566459.9,SingleTone
Trace_041.csv,-80.15611702,-93.72813559,13.57201857,467557999.7,SingleTone
Trace_042.csv,-79.89516484,-93.31853107,13.42336624,467562229.8,SingleTone
Trace_043.csv,-80.18696405,-93.53531073,13.34834669,467570690,SingleTone
Trace_044.csv,-79.60953975,-93.26587571,13.65633596,467562229.8,SingleTone
Trace_045.csv,-79.79460798,-93.37491525,13.58030728,467562229.8,SingleTone
Trace_046.csv,-79.95185083,-93.6199435,13.66809267,467562229.8,SingleTone
Trace_047.csv,-79.80275815,-93.43559322,13.63283507,467557999.7,SingleTone
Trace_048.csv,-79.70608877,-93.33158192,13.62549316,467562229.8,SingleTone
Trace_049.csv,-79.66455923,-93.40118644,13.73662721,467553769.5,SingleTone
Trace_050.csv,-79.92690763,-93.56819209,13.64128446,467562229.8,SingleTone
Trace_051.csv,-79.91246649,-93.64971751,13.73725103,467562229.8,SingleTone
Trace_052.csv,-80.0465847,-93.47180791,13.42522321,467557999.7,SingleTone
Trace_053.csv,-79.79026352,-93.43248588,13.64222235,467553769.5,SingleTone
Trace_054.csv,-79.76442953,-93.51457627,13.75014674,467566459.9,SingleTone
Trace_055.csv,-79.93196453,-93.69423729,13.76227276,467562229.8,SingleTone
Trace_056.csv,-79.634329,-93.48971751,13.85538851,467557999.7,SingleTone
Trace_057.csv,-79.79414465,-93.45152542,13.65738078,467557999.7,SingleTone
Trace_058.csv,-79.62976912,-93.29508475,13.66531563,467557999.6,SingleTone
Trace_059.csv,-79.94515363,-93.4340113,13.48885767,467553769.5,SingleTone
Trace_060.csv,-79.76855319,-93.45067797,13.68212477,467566459.9,SingleTone
Trace_061.csv,-79.66619372,-93.12474576,13.45855204,467566459.9,SingleTone
Trace_062.csv,-79.91147952,-93.47926554,13.56778601,467557999.7,SingleTone
Trace_063.csv,-80.15673127,-93.72372881,13.56699755,467566459.9,SingleTone
Trace_064.csv,-80.05025,-93.64141243,13.59116243,467553769.5,SingleTone
Trace_065.csv,-80.02165113,-93.47728814,13.455637,467566459.9,SingleTone
Trace_066.csv,-80.23256649,-93.61858757,13.38602108,467562229.8,SingleTone
Trace_067.csv,-79.92874656,-93.28728814,13.35854158,467557999.7,SingleTone
Trace_068.csv,-79.90809973,-93.35384181,13.44574208,467566459.9,SingleTone
Trace_069.csv,-79.39987069,-93.0760452,13.67617451,467557999.7,SingleTone
Trace_070.csv,-80.22198939,-93.66,13.43801061,467562229.8,SingleTone
Trace_071.csv,-80.08036939,-93.7340678,13.6536984,467557999.7,SingleTone
Trace_072.csv,-79.47558699,-93.3479661,13.87237911,467553769.5,SingleTone
Trace_073.csv,-79.63481742,-93.60282486,13.96800744,467570690,SingleTone
Trace_074.csv,-80.2514324,-93.67463277,13.42320037,467566459.9,SingleTone
Trace_075.csv,-79.40578431,-92.9740113,13.56822699,467553769.5,SingleTone
Trace_076.csv,-79.71629834,-93.56214689,13.84584855,467562229.8,SingleTone
Trace_077.csv,-79.8354235,-93.39615819,13.56073469,467562229.8,SingleTone
Trace_078.csv,-79.52629213,-93.24587571,13.71958357,467557999.6,SingleTone
Trace_079.csv,-80.27707751,-93.82576271,13.5486852,467566459.9,SingleTone
Trace_080.csv,-79.80682256,-93.45011299,13.64329044,467557999.7,SingleTone
Trace_081.csv,-80.02835841,-93.91378531,13.8854269,467562229.8,SingleTone
Trace_082.csv,-79.72095436,-93.37350282,13.65254847,467570690,SingleTone
Trace_083.csv,-80.02743902,-93.65016949,13.62273047,467553769.5,SingleTone
Trace_084.csv,-79.42607504,-93.13728814,13.7112131,467557999.7,SingleTone
Trace_085.csv,-79.92774064,-93.58118644,13.6534458,467553769.5,SingleTone
Trace_086.csv,-79.87377229,-93.55254237,13.67877008,467557999.7,SingleTone
Trace_087.csv,-79.80541899,-93.49101695,13.68559795,467557999.7,SingleTone
Trace_088.csv,-80.16389628,-93.61587571,13.45197943,467562229.8,SingleTone
Trace_089.csv,-79.9229249,-93.42039548,13.49747058,467566459.9,SingleTone
Trace_090.csv,-80.22488712,-93.87966102,13.6547739,467557999.7,SingleTone
Trace_091.csv,-79.85311231,-93.34350282,13.49039051,467553769.5,SingleTone
Trace_092.csv,-79.84986301,-93.6159887,13.76612569,467566459.9,SingleTone
Trace_093.csv,-80.14220867,-93.70700565,13.56479698,467562229.8,SingleTone
Trace_094.csv,-79.78236842,-93.2259322,13.44356378,467549539.4,SingleTone
Trace_095.csv,-80.19703226,-93.48429379,13.28726153,467562229.8,SingleTone
Trace_096.csv,-80.05417553,-93.52570621,13.47153068,467574920.1,SingleTone
Trace_097.csv,-79.75138177,-93.39022599,13.63884422,467557999.7,SingleTone
Trace_098.csv,-79.55656695,-93.16451977,13.60795282,467566459.9,SingleTone
Trace_099.csv,-79.88938608,-93.30259887,13.41321279,467562229.8,SingleTone
Trace_100.csv,-79.81157534,-93.17683616,13.36526082,467562229.8,SingleTone
Trace_001.csv,-69.57991935,-79.67418079,10.09426144,467562229.8,SingleTone
Trace_002.csv,-77.74460509,-91.68491525,13.94031017,467553769.5,SingleTone
Trace_003.csv,-78.51533587,-92.53271186,14.017376,467570690,SingleTone
Trace_004.csv,-78.30571063,-92.76,14.45428937,467553769.5,SingleTone
Trace_005.csv,-78.23121762,-92.33248588,14.10126826,467557999.7,SingleTone
Trace_006.csv,-78.41545695,-92.32858757,13.91313062,467562229.8,SingleTone
Trace_007.csv,-78.81493134,-92.63960452,13.82467318,467570690,SingleTone
Trace_008.csv,-78.46515915,-92.47011299,14.00495384,467566459.9,SingleTone
Trace_009.csv,-78.64698373,-92.30932203,13.6623383,467553769.5,SingleTone
Trace_010.csv,-78.21765092,-92.3820904,14.16443948,467566459.9,SingleTone
Trace_011.csv,-78.37248705,-92.40152542,14.02903838,467570690,SingleTone
Trace_012.csv,-78.14888591,-92.20926554,14.06037963,467557999.6,SingleTone
Trace_013.csv,-78.35857143,-92.46587571,14.10730428,467553769.5,SingleTone
Trace_014.csv,-78.2828084,-92.46305085,14.18024245,467545309.3,SingleTone
Trace_015.csv,-78.36056774,-92.43265537,14.07208763,467557999.7,SingleTone
Trace_016.csv,-77.84063342,-91.91683616,14.07620274,467557999.7,SingleTone
Trace_017.csv,-78.03044236,-91.94638418,13.91594182,467570690,SingleTone
Trace_018.csv,-78.27648221,-92.24587571,13.96939349,467570690,SingleTone
Trace_019.csv,-78.16340233,-92.24949153,14.0860892,467570690,SingleTone
Trace_020.csv,-78.45924623,-92.32299435,13.86374812,467557999.7,SingleTone
Trace_021.csv,-77.98348059,-92.20932203,14.22584144,467553769.5,SingleTone
Trace_022.csv,-78.22751289,-92.26536723,14.03785435,467574920.2,SingleTone
Trace_023.csv,-78.43198492,-92.38853107,13.95654615,467566459.9,SingleTone
Trace_024.csv,-78.39741026,-92.45175141,14.05434116,467562229.8,SingleTone
Trace_025.csv,-78.46202989,-92.58175141,14.11972152,467545309.3,SingleTone
Trace_026.csv,-78.37773263,-92.48819209,14.11045946,467557999.7,SingleTone
Trace_027.csv,-78.31862252,-92.53056497,14.21194246,467566459.9,SingleTone
Trace_028.csv,-78.18350993,-92.55389831,14.37038837,467557999.7,SingleTone
Trace_029.csv,-78.50438931,-92.46468927,13.96029995,467562229.8,SingleTone
Trace_030.csv,-78.13711735,-92.13943503,14.00231768,467566459.9,SingleTone
Trace_031.csv,-78.16629256,-92.24932203,14.08302947,467562229.8,SingleTone
Trace_032.csv,-78.34,-92.29988701,13.95988701,467557999.7,SingleTone
Trace_033.csv,-78.4864259,-92.38084746,13.89442155,467570690,SingleTone
Trace_034.csv,-78.25404938,-91.86666667,13.61261728,467566459.9,SingleTone
Trace_035.csv,-78.04873995,-92.27610169,14.22736175,467557999.7,SingleTone
Trace_036.csv,-78.24061497,-92.40384181,14.16322683,467570690,SingleTone
Trace_037.csv,-78.23197659,-92.29864407,14.06666747,467562229.8,SingleTone
Trace_038.csv,-78.28388527,-92.42909605,14.14521078,467562229.8,SingleTone
Trace_039.csv,-78.56383489,-92.28819209,13.7243572,467557999.7,SingleTone
Trace_040.csv,-78.31162853,-92.51875706,14.20712853,467553769.5,SingleTone
Trace_041.csv,-78.58483791,-92.72666667,14.14182876,467566459.9,SingleTone
Trace_042.csv,-77.93576565,-92.24728814,14.31152249,467562229.8,SingleTone
Trace_043.csv,-78.28531888,-92.47661017,14.19129129,467557999.7,SingleTone
Trace_044.csv,-78.01584713,-92.08378531,14.06793818,467566459.9,SingleTone
Trace_045.csv,-77.66261773,-92.2559887,14.59337097,467562229.8,SingleTone
